package_or_test,code,name,slug,amount,leb_cost,offer_price,min_age,details,description,max_age,tat_time,tat_time_duration,recommended_age,is_active,category,recommended_gender,discount,fasting_time,package_price,smart_report_available,sample_1h_interval_3times,sample_1h_interval_2times,sample_2h_interval_1time,sample_20m_interval_3times,home_collection,meta_keyword,also_known_as,sample_report,sample_report_pdf,is_hiv_form,type,content,package_alias
test,G6PD,Glucose 6 Phosphate Dehydrogenase,glucose-6-phosphate-dehydrogenase,800,297,1440,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GCT,Glucose Challenge Test,glucose-challenge-test,100,298,200,0,2ml Fluoride,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GTT,Glucose tolerance test 100 Gm (4 Sample),glucose-tolerance-test-1-gm-4-sample,350,299,470,0,2ml Fluoride,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GTT,Glucose tolerance test 75 Gm (3 Sample),glucose-tolerance-test-75-gm-3-sample,300,300,560,0,2ml Fluoride,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GAD-65,Glutamic Acid Decarboxylase-65,glutamic-acid-decarboxylase-65,6000,301,7560,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HbA1c,Glycosylated Hb,glycosylated-hb,450,302,660,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GRAM STAIN,Gram stain,gram-stain,400,303,530,0,Any Fluid/Urine/Sputum/ Pus,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,GH,Growth Hormone,growth-hormone,800,304,1490,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,H.Py-Stool,H.Pylori Antigen,h.pylori-antigen,2500,305,4570,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HbA2,Haemoglobin Electrophoresis (HPLC),haemoglobin-electrophoresis-hplc,1000,306,1660,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HAPT,Haptoglobin,haptoglobin,2000,307,2210,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HDL-C,HDL Cholesterol,hdl-cholesterol,250,308,420,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HPYA,Helicobacter Pylori IgA,helicobacter-pylori-iga,1500,309,1880,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HPYG,Helicobacter Pylori IgG,helicobacter-pylori-igg,1500,310,2030,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HPYM,Helicobacter Pylori IgM,helicobacter-pylori-igm,1500,311,1980,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HB,Hemoglobin,hemoglobin,100,312,200,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HAV-G,Hepatitis A Virus-IgG,hepatitis-a-virus-igg,1000,313,1620,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HAV-M,Hepatitis A Virus-IgM,hepatitis-a-virus-igm,1000,314,1930,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HAV-T,Hepatitis A Virus-Total,hepatitis-a-virus-total,1000,315,1190,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBcAB-M,Hepatitis B Core Antibody IgM,hepatitis-b-core-antibody-igm,1000,316,1710,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBcAB-T,Hepatitis B Core AntibodyTotal,hepatitis-b-core-antibodytotal,1000,317,1800,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBeAB,Hepatitis B Envelope Antibody (Anti-Hbe),hepatitis-b-envelope-antibody-anti-hbe,1000,318,1410,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBeAg,Hepatitis B Envelope Antigen (Hbe Ag),hepatitis-b-envelope-antigen-hbe-ag,1000,319,1870,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBsAb,Hepatitis B Surface Ab,hepatitis-b-surface-ab,1000,320,1530,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBsAg,Hepatitis B Surface Ag,hepatitis-b-surface-ag,500,321,860,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HBV DNA,Hepatitis B Virus DNA PCR,hepatitis-b-virus-dna-pcr,4500,322,5460,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCV RNA,Hepatitis C RNA Detection By PCR,hepatitis-c-rna-detection-by-pcr,4500,323,8420,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCV Genotype,Hepatitis C Virus Genotyping (RealTime PCR),hepatitis-c-virus-genotyping-realtime-pcr,7000,324,8020,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCV-IgG,Hepatitis C Virus IgG,hepatitis-c-virus-igg,1200,325,2090,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCV-IgM,Hepatitis C Virus IgM,hepatitis-c-virus-igm,1200,326,2240,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCV-Total,Hepatitis C VirusTotal,hepatitis-c-virustotal,1200,327,2370,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HEV-G,Hepatitis E Virus IgG,hepatitis-e-virus-igg,1400,328,2240,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HEV-M,Hepatitis E Virus IgM,hepatitis-e-virus-igm,1400,329,2310,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HEV-T,Hepatitis E VirusTotal,hepatitis-e-virustotal,1400,330,2510,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-G I&II,Herpes Simplex Virus I&II IgG Combined,herpes-simplex-virus-i&ii-igg-combined,1000,331,1350,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-M I&II,Herpes Simplex Virus I&II IgM Combined,herpes-simplex-virus-i&ii-igm-combined,1000,332,1600,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-G I,Herpes Simplex Virus I IgG,herpes-simplex-virus-i-igg,700,333,1010,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-M I,Herpes Simplex Virus I IgM,herpes-simplex-virus-i-igm,700,334,910,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-G II,Herpes Simplex Virus II IgG,herpes-simplex-virus-ii-igg,700,335,1300,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV-M II,Herpes Simplex Virus II IgM,herpes-simplex-virus-ii-igm,700,336,1020,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HISTLXL,Histopathology (Extra Large),histopathology-extra-large,3000,337,3910,0,Tissue,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HISTLL,Histopathology (Large),histopathology-large,2000,338,2210,0,Tissue,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HISTM,Histopathology (Medium),histopathology-medium,1500,339,2420,0,Tissue,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HISTS,Histopathology(Small),histopathologysmall,800,340,930,0,Tissue,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HIV,HIV I & II & P24 Combo,hiv-i-&-ii-&-p24-combo,800,341,1350,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HIV RNA,HIV Quantitative (Viral Load) (PCR),hiv-quantitative-viral-load-pcr,5500,342,8240,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HIV-Wes,HIV-Westeron Blot,hiv-westeron-blot,3600,343,3950,0,3ml Serum/3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HLAB27 Flow,HLA-B27 Flowcytometry,hla-b27-flowcytometry,2000,344,3580,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HLA B27,HLA-B27 PCR,hla-b27-pcr,2600,345,4680,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Ho-IR,Homa-IR,homa-ir,1000,346,1950,0,3ml Serum/Fluoride,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HCY,Homocysteine,homocysteine,1000,347,2000,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Hs-CRP,Hs C-Reactive Protien Cardio(High Sensitive),hs-c-reactive-protien-cardiohigh-sensitive,750,348,1260,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HSV I&II,HSV I & II Qualitative (RealTime PCR),hsv-i-&-ii-qualitative-realtime-pcr,4500,349,8440,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HE 4,Human Epidymis protein-4,human-epidymis-protein-4,2250,350,4280,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HPV DNA PCR,Human Papiloma Virus-RealTime PCR,human-papiloma-virus-realtime-pcr,3000,351,5300,0,Swab/Fluid,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,HYDS,Hydatid Serology,hydatid-serology,1200,352,1670,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IgE,Total IgE Level ((Immunoglobulin-E),total-ige-level-immunoglobulin-e,800,353,1600,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IgA,Immunoglobulin-A,immunoglobulin-a,600,354,700,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IgG,Immunoglobulin-G,immunoglobulin-g,600,355,770,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IgM,Immunoglobulin-M,immunoglobulin-m,600,356,1110,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INDK,India Ink CSF,india-ink-csf,350,357,700,0,CSF,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,ICTIR,Indirect Coombs Test (ICT Titre),indirect-coombs-test-ict-titre,500,358,650,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INHL,Inhalant Allergy,inhalant-allergy,3000,359,3650,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INH-A,Inhibin-A,inhibin-a,1500,360,1740,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Inh-B,Inhibin-B,inhibin-b,2000,361,3940,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Phos,Inorganic phosphorus,inorganic-phosphorus,500,362,690,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INSF,Insulin-Fasting,insulin-fasting,800,363,1540,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IGF-1,Insulin-like growth factor 1,insulin-like-growth-factor-1,3000,364,5520,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INSP,Insulin-PP,insulin-pp,800,365,1010,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,INSR,Insulin-Random,insulin-random,800,366,1100,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IPTH,PTH (Parathyroid Hormone)- Intact,pth-parathyroid-hormone--intact,1500,367,2420,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IL-6,Interleukin-6,interleukin-6,3000,368,3850,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IRN,Iron,iron,300,369,440,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,IRONTIBC,IronTIBC Saturation %,irontibc-saturation-%,600,370,990,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,JAK2,JAK2 V617F Qualitative PCR,jak2-v617f-qualitative-pcr,7000,371,11480,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Lesim-Ab,Kala-Azar (Leishmania-Ab),kala-azar-leishmania-ab,1200,372,1410,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,KLLCF,Kappa Lambda Light Chain Free,kappa-lambda-light-chain-free,5000,373,5620,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LACT,Lactate,lactate,1000,374,1300,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LDH,Lactate Dehydrogenase,lactate-dehydrogenase,400,375,770,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LDURN,Lead,lead,2000,376,3760,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LEISM-G,Leishmania Antibody IgG,leishmania-antibody-igg,1800,377,1950,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LEISM-M,Leishmania Antibody IgM,leishmania-antibody-igm,1800,378,3030,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LEPTO-G,Leptospira Antibody IgG,leptospira-antibody-igg,1500,379,1930,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LEPTO-M,Leptospira Antibody IgM,leptospira-antibody-igm,1500,380,2190,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LIP,Lipase,lipase,600,381,1000,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LP(A),Lipoprotien(A),lipoprotiena,1050,382,1660,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LBC,Liquid based cytology,liquid-based-cytology,1200,383,1790,0,Vaginal fluid,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LI,Lithium,lithium,600,384,1100,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LKM,Liver-Kidney Microsome (LKM)-1 Antibody,liver-kidney-microsome-lkm-1-antibody,1800,385,2190,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LAC,Lupus Anticoagulant,lupus-anticoagulant,1500,386,1610,0,3ml Sod.Citrate,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,LH,Luteinizing Hormone,luteinizing-hormone,500,387,820,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Mg,Magnesium,magnesium,500,388,760,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Mal-Ag,Malaria Antigen*,malaria-antigen*,500,389,720,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,MP,Malarial Parasite Identification,malarial-parasite-identification,100,390,200,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,Malignant cell,Malignant Cells,malignant-cells,700,391,1370,0,Fluids/Urine/Sputum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,MSLS-G,Measles (Rubeola) IgG,measles-rubeola-igg,1500,392,2170,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,MSLS-M,Measles (Rubeola) IgM,measles-rubeola-igm,1500,393,2350,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,METNEF,Metanephrine,metanephrine,3500,394,4340,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
test,MAU,Microalbuminuria,microalbuminuria,500,395,690,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,669d186e0bc54250391ca7ac,both,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,FALSE,,,
